customer_tweet_id,customer_text,response_tweet_id,response_text,customer_text_clean
2760901,@AmazonHelp Carrier: AMZL US? Says they left it on the back porch (not possible). So either wrong delivery address or someone lied to say they made the delivery in time.,2760900.0,"@772487 Really, Crystal?! I'm so sorry about that. Was your order suppose to arrive today, you can confirm here: https://t.co/Y5jpI9gRhE? Who is the carrier? ^SY",Carrier: AMZL US? Says they left it on the back porch (not possible). So either wrong delivery address or someone lied to say they made the delivery in time.
2910341,@AmazonHelp Une réclamation est faite auprès du transporteur ... j'attend des' nouvelles,2910340.0,"@805702 Quelle a été la réponse de notre service client concernant cela je vous prie ?
^KE",Une réclamation est faite auprès du transporteur ... j'attend des' nouvelles
347375,"@AmazonHelp U can check easily, search with my name, u can find all the details &amp; tweets &amp; then u can search my communications with Amazon.",347374.0,"@190746 As this is a social media platform, we can't view your account details. Hence, please share your details from the link above.^HR","U can check easily, search with my name, u can find all the details &amp; tweets &amp; then u can search my communications with Amazon."
917543,@AmazonHelp Pathetic Amazonin phone still not delivered.....,917544.0,@337839 I’d like to understand this better. Please fill this form https://t.co/beaaDm0muc and I’ll contact you.1/2 ^RD,Pathetic Amazonin phone still not delivered.....
898376,@AmazonHelp Then how u ll solve my problem?,898377.0,"@333332 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 3/3 ^RD",Then how u ll solve my problem?
158653,"@AmazonHelp En fait à chaque livraison, même hier celui que j’ai récupéré, on m’appelle pendant mes heures de travail et comme je ne réponds pas, on le met n’importe où.. j’ai mis 2 jours à le récupérer",158652.0,"@152473 Nous tenons à regarder de plus près ce qui s’est passé et vous aider. Lorsque vous avez le temps, s’il vous plaît contactez-nous ici: https://t.co/hgIrz98cdI ^BR","En fait à chaque livraison, même hier celui que j’ai récupéré, on m’appelle pendant mes heures de travail et comme je ne réponds pas, on le met n’importe où.. j’ai mis 2 jours à le récupérer"
1408367,"@AmazonHelp Like I said, no state law in Mississippi requires internet tax on purchases. You're scamming MS residents out of money.",1408366.0,@447342 Items sold on Amazon and shipped to certain states may be subject to tax. More info here: https://t.co/ZUgt6P960a ^TN,"Like I said, no state law in Mississippi requires internet tax on purchases. You're scamming MS residents out of money."
2558522,@AmazonHelp Pero es otoño... 🍃🍂🍁,2558521.0,"@726325 ¡Se nota que disfrutas del sol y posiblemente también de viajes a la playa, que bien que ya tienes todos los productos necesarios para pasarla bien durante el verano! ^CB",Pero es otoño... 🍃🍂🍁
2855143,"@AmazonHelp Thanks so much for helping, @AmazonHelp! It was definitely the sales tax!",2855142.0,"@793634 Thank you for reaching out tonight! You can view details on which locations are subject to sales tax for Amazon Prime memberships on our Help pages here: https://t.co/x54m9CEGfk. If you were incorrectly charged, we can assist you here: https://t.co/hApLpMlfHN ^JM","Thanks so much for helping, ! It was definitely the sales tax!"
2254550,@AmazonHelp It was supposed to be delivered yesterday evening - amazon “prime” - didnt arrive. Called customer services “they couldn’t find your door can you give instructions” “walk in the door to the building. Find the flat door - the numbers are on the doors” “ok it’ll definitely be tmrw”,2254551.0,@656708 Oh no! Have we missed the delivery date given on the confirmation email? Who is the carrier? We are here to help! ^BA,It was supposed to be delivered yesterday evening - amazon “prime” - didnt arrive. Called customer services “they couldn’t find your door can you give instructions” “walk in the door to the building. Find the flat door - the numbers are on the doors” “ok it’ll definitely be tmrw”
2601399,@AmazonHelp I wasn’t advised to do anything. I was told they would give me my money back in 4-5 days.  Nobody would give me any information in regards to filing a Complaint.,2601398.0,@736319 Hi. My apologies for this. What were you advised when you spoke to us on the phone? ^DC,I wasn’t advised to do anything. I was told they would give me my money back in 4-5 days. Nobody would give me any information in regards to filing a Complaint.
2283468,"@AmazonHelp I’ve talked to them and no one helps I’ve emailed, chatted, called them and nothing",2283475.0,"@306396 I'd like to have a specialist take a look into this. When you get the chance, leave us some details here: https://t.co/B3brGqFkaH ^TH","I’ve talked to them and no one helps I’ve emailed, chatted, called them and nothing"
255079,"@AmazonHelp Actually ignore my last tweet, it’s the same just .com.",255078.0,@176639 We'd be happy to take a look into available options with you via phone/chat: https://t.co/JzP7hlA23B ^ML,"Actually ignore my last tweet, it’s the same just .com."
2457055,@AmazonHelp ALREDY GIVEN KINDLY CHECK YOUR PERSONAL MSGS. https://t.co/0X4qTGnoVq,2457062.0,"@703797 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is visible to the public. (2/2)^AU",ALREDY GIVEN KINDLY CHECK YOUR PERSONAL MSGS. https://t.co/0X4qTGnoVq
1641381,"@AmazonHelp Everytime I call they put on hold for 20 mins, called 4 times this evening.",1641380.0,@501792 I'm sorry your packages haven't arrived. Is this happening with all carriers? You can check here: https://t.co/Y5jpI9gRhE ^AY,"Everytime I call they put on hold for 20 mins, called 4 times this evening."
523439,@AmazonHelp No I just got an email saying you may miss my delivery promise,523438.0,@240951 I'm so sorry we've let you down! Have we provided a new estimated delivery date for your order here: https://t.co/Y5jpI9ys9c? ^TN,No I just got an email saying you may miss my delivery promise
1197967,@AmazonHelp You wanted an update: it’s still not here. Told the customer service person to just cancel it. She told me I can’t. Explain???,1197965.0,@401472 I'm sorry for the wait! Late packages typically arrive the next business day by 8 PM. Please keep us posted. ^JM,You wanted an update: it’s still not here. Told the customer service person to just cancel it. She told me I can’t. Explain???
2472475,@AmazonHelp BZ you are amazing! I love yah! x #EmployeeOfTheYear https://t.co/JDvtGKjXnK,2472474.0,@168608 You know it Olivia! 😀 If you could just fill in the form in the above link It will ask for URL and your contact details and we will be in touch. 😉 ^BZ,BZ you are amazing! I love yah! x #EmployeeOfTheYear https://t.co/JDvtGKjXnK
2385838,@AmazonHelp I want solution not respond.Try to put some efforts in delivering product not https://t.co/uDcDVyDp0D wasted my 3 days.,2385836.0,"@687606 We've responded to your DM, please check. ^KA",I want solution not respond.Try to put some efforts in delivering product not https://t.co/uDcDVyDp0D wasted my 3 days.
1756513,@AmazonHelp To have to join on here to get a reply is ridiculous,1756512.0,"@528900 I'm sorry for the poor experience, Amy! I understand the disappointment. What options were provided when you spoke to us? ^SD",To have to join on here to get a reply is ridiculous
2922552,@AmazonHelp Link not secure will contact in am.Searching high/low 4  “resident”who was given my package. (Shh🤫 don’t tell any1 - they don’t exist)amzl=🤥,2922551.0,@808797 I'm so sorry for the trouble! I would like to have someone look at this directly with you. Please reach out to us here: https://t.co/xY3kroykkX ^LA,Link not secure will contact in am.Searching high/low 4 “resident”who was given my package. (Shh🤫 don’t tell any1 - they don’t exist)amzl=🤥
550574,@AmazonHelp Yes I’m a prime member paying for the service and the delivery driver always lies and says delivery attempted. He says it’s because Amazon fine him for delivering late so it’s better for him to say he tried to deliver when he can’t get round enough addresses. https://t.co/gKs8dkJJ0v,550573.0,"@248256 I'm sorry for the poor experience! To confirm, have we missed the delivery dates shown at checkout and confirmed via e-mail? When you spoke with us, what options or insight were we able to offer? ^SB",Yes I’m a prime member paying for the service and the delivery driver always lies and says delivery attempted. He says it’s because Amazon fine him for delivering late so it’s better for him to say he tried to deliver when he can’t get round enough addresses. https://t.co/gKs8dkJJ0v
1066739,"@AmazonHelp Plz use simple language instead pf sign language, i had already responded to them..!
EARTH MOST CUSTOMERS CENTRIC COMPANY =be on ur words..?",341524.0,"@197580 I get you being upset, Jaspreet. As requested, please respond to the correspondence for further assistance and I’ll 1/2 ^NK","Plz use simple language instead pf sign language, i had already responded to them..! EARTH MOST CUSTOMERS CENTRIC COMPANY =be on ur words..?"
